Teks_Aspirasi,Biro / Unit
pada saat tunggu lift di gedung pada saat ramai untuk naik atau turun yang sangat lama kurang lebih bisa tunggu menit,uppk
dulu zaman saya kuliah tahun wkwkwkwk makan di kantin kurang enak,kantin
makan kantin enak makan di cukup mahal,kantin
internet pcu makin lama makin lambat dan tidak semua jaring internet tidak dapat akses,puskom
layan di pustaka sangat ramah dan siap bantu,perpustakaan
jam buka pustaka kurang lama,perpustakaan
pak dwi makin ramah layan cepat untuk pinjam loker cukup guna ktm langsung pilih loker tidak tahu sistem bagaimana tetapi harus bisa biar tidak malas pinjam loker tidak perlu lewat mpw,puskom
internet kencang lagi di daerah kelas p ,puskom
sudah tidak perlu guna surat harus ktm sudah integrasi ke sistem pintu siapa yang pinjam dan sudah tuju bisa buka guna ktm kan ada microchip nya,uppk
ruang kelas p masih banyak proyektor belum pasang proyektor yang layar kecil dll,uppk
beri jadwal cara daring untuk jadwal periksa gigi atau janji temu,poliklinik
loker di puskom ada beberapa yang rusak,puskom
internet lambat kadang tidak bisa hubung,puskom
respon saat pinjam ruang terkadang lama,uppk
pinjam barang kadang kurang jelas misal kadang lempar ke puskom,uppk
kursi beberapa rusak proyektor kadang warna tidak sesuai,uppk
proses dalam hal skkk terkadang lama,baka
antre pasien lama,poliklinik
kadang internet lambat parah tolong tambah lagi cepat,puskom
kadang di toilet gedung bau sangat sengat,uppk
parkir motor terlalu jauh,ukk
jaring internet lebih stabil lagi,puskom
pasti jumlah mahasiswa yang akan guna ruang agar tidak kurang tempat,uppk
tetap jaga standar aman kampus agar mahasiswa bisa ajar dengan rasa aman,ukk
fasilitas parkir di gedung sudah baik tingkat aman parkir,ukk
baik beberapa loker yang rusak,puskom
login page wifi lebih aman konsisten tampil,puskom
semua kelas milik kursi dengan meja yang bisa angkat turun,uppk
toilet jaga bersih,uppk
komputer puskom agar dapat baru,puskom
internet di universitas kristen petra harus bagus agar tidak ada mahasiswa yang guna netcut,puskom
harus untuk pinjam ruang agar dapat mudah dan cepat,uppk
bangku kelas harap baik agar mahasiswa dapat nyaman,uppk
agar cleaning service wanita untuk tidak masuk ke dalam toilet atau toilet pria,uppk
tempat parkir motor agar kasih tutup agar motor tidak panas atau hujan,ukk
untuk aju skkk mas agar cepat,baka
bisa cepat download file giga,puskom
mungkin ac atur agar tidak terlalu dingin dan tidak terlalu panas sehingga mahasiswa nyaman ajar di kelas,uppk
parkir buat dekat dengan gedung,ukk
tidak ada tapi aku harap obat bisa sembuh orang yang sakit,poliklinik
keras suara yang tidak terlalu jernih dengar tolong baik,uppk
pada beberapa tempat atau pada waktu tentu internet sangat lambat padahal sangat butuh tolong lebih perhati,puskom
waktu untuk tunggu hasil pinjam ruang lebih singkat,uppk
butuh di ruang kelas seperti spidol dan proyektor lebih perhati,uppk
sedia tisu utama pada toilet wanita,uppk
fasilitas anjem lebih banyak dan jadwal,ukk
sampai informasi utama tentang beasiswa masih kurang sampai informasi bisa lebih perhati,baka
kadang perlu tunggu yang lumayan lama padahal pasien tidak ramai mungkin bisa cepat,poliklinik
terus kembang petra ke arah teknologi dan integrasi banyak data petra sehingga dapat beri manfaat bagi dosen maupun mahasiswa petra,puskom
internet petra cepat lagi demi penting mahasiswa dalam ajar,puskom
alat di lab baik selalu up to tanggal petra jangan terlalu hemat dalam hal perlu lab karena di sana mahasiswa butuh nyaman dalam ajar di beberapa lab it masih dapat banyak keyboard jadul yang sulit untuk tekan karena keras hal ini pernah hambat saya saat kerja uji akhir semester dan buat saya harus keluar tenaga lebih ha untuk tekan keyboard yang keras yang kadang susah tekan,puskom
terus perhati sarana ruang kelas seperti proyektor karena pernah proyektor rusak atau warna ganti sehingga buat proses ajar tidak nyaman dan hal sebut langsung minggu minggu baru benar,uppk
lalu untuk hari sabtu dulu mahasiswa boleh parkir di basement gedung tapi sekarang tidak boleh lagi padahal hari sabtu dosen tidak masuk sehingga baik guna untuk mahasiswa tidak apa,ukk
di parkir juga luas baik yang di atas maupun yang di belakang gedung mungkin bisa bagi untuk mahasiswa juga,ukk
tolong beri tempat parkir untuk mahasiswa untuk gedung dan karena kasihan mahasiswa harus selalu ke anta,ukk
skkk lebih sering up to tanggal karena kalau lama atau mepet dengan wisuda yang mau wisuda jadi tidak tenang mungkin yang tangan input poin jangan cuma orang karena banyak yang harus diinputkan mungkin baik orang yang tangan biar poin bisa cepat masuk daripada ulur ulur,baka
manajemen kabel pada puskom puskom utama di lab informatika agar lebih rapi,puskom
tingkat teknologi agar koneksi wifi lebih mudah tidak perlu login kali kali,puskom
proyektor diupgrade yang lebih tajam,uppk
baik beberapa toilet yang kunci rusak,uppk
sedia atap lindung agar ketika jalan ke parkir motor gedung tidak panas kena hujan,ukk
perhati lagi komputer kadang ada keyboard yang tidak ada tombol tidak bisa tekan,puskom
terkadang koneksi internet masih agak lambat,puskom
lebih cepat tanggap bila minta bantu misal lampu lab yang mati atau lantai keramik yang rusak patah,uppk
speaker ada beberapa yang tidak dapat guna,uppk
beri fasilitas tisu di toilet,uppk
parkir di anta beri paving tidak tanah agar tidak becek kalau hujan,ukk
skkk lama proses,baka
buka cabang pol di gedung yang jauh gedung atau gedung,poliklinik
selalu update terus baik dari perangkat keras maupun perangkat lunak,puskom
kalau bisa jadi wifi pcu pusat jadi kalau pindah gedung tidak perlu login lagi,puskom
banyak stok barang seperti ht agar bisa jangkau beberapa giat sekaligus,uppk
ganti bangku di gedung jadi lebih nyaman seperti di ruang audio visual,uppk
lebih jaga bersih toilet utama di gedung,uppk
rapi parkir agar mobil tidak terlalu mepet sehingga hindar serempet mobil ketika mau parkir maupun keluar,ukk
buka cabang di beberapa gedung sekaligus,poliklinik
beda versi program di tiap komputer dalam ruang lab,puskom
untuk tidak blokir beberapa situs yang ada di internet contoh reddit,puskom
beberapa proyektor di kelas rusak dan baik lama,uppk
kadang tidak bersih sehingga toilet bau,uppk
parkir motor terlalu jauh di belakang gedung,ukk
jam buka poliklinik kurang jelas,poliklinik
kabel lan di ruang laptop ada yang tidak bisa guna,puskom
puskom terlalu ramai,puskom
harga nge print agak mahal,puskom
kursi besi sangat tidak nyaman untuk duduk lama jam ajar,uppk
tolong buat garis bantu parkir di anta,ukk
kadang cepat kadang lambat koneksi kurang jelas mungkin karena terlalu banyak kuota,puskom
ada beberapa kelas yang kurang dingin,uppk
untuk fasilitas parkir mobil kalau boleh buka,ukk
kembang puskom yang tidak terlalu sering guna mahasiswa informatika untuk ajar lama saya kuliah giat ajar laku di puskom padahal di gedung juga ada,puskom
tambah cepat saat ramai internet tidak bisa guna dan internet cepat petra ha ada di beberapa spot saja,puskom
ecek mikrofon dan proyektor terkadang masih ada yang rusak terkadang tempat duduk terlalu jauh saat kelas penuh,uppk
toilet di gedung kembang lagi karena kes tua dan kadang bau,uppk
sosialisasi untuk parkir dalam gedung karena banyak orang tidak tahu pemberitahuan ha lewat tulis di papan dekat tempat masuk parkir dalam,ukk
parkir di gedung kalau bisa buat di dalam saja karena kalau di parkir gedung jauh,ukk
baik situs sim utama saat prs mana mahasiswa harus ganti untuk akses terkadang situs juga tidak bisa buka dengan wifi dari kos,baak
tambah layan beli obat di kampus dengan memberitahu nama obat sehingga tidak harus ke apotek lagi,poliklinik
internet tidak selalu stabil utama pada jam ramai perlu pu internet yang lebih stabil,puskom
parkir anta mohon jaga utama jalan tidak rata yang akibat air genang,ukk
ada beberapa perangkat yang tidak cek dulu belum sehingga ganggu proses ajar ajar,uppk
area cakup cukup baik namun jika sedang ramai banyak orang seringkali kendala dalam koneksi baik kuota koneksi bisa tambah,puskom
masih ada beberapa ruang kelas yang suara tembus dengan ruang kelas belah contoh lalu beberapa ruang kelas di p p milik kualitas mikrofon yang buruk sehingga perlu cek kembali agar tidak ganggu proses ajar ajar perlu juga beri harum ruang,uppk
buka parkir di gedung dan gedung untuk mahasiswa dan orang tua utama untuk kendara roda,ukk
proses skkk eksternal yang seringkali lama dan tidak tahu tahap sampai mana perlu ada wadah khusus agar aju skkk eksternal jurnal lomba dll dapat pantau tahap sampai mana apakah butuh revisi atau tolak atau terima namun sedang proses,baka
layan yang beri dalam hal olah data akademik sudah cukup baik,baak
proses untuk ambil obat telah periksa dokter terkadang butuh waktu yang lama,poliklinik
saat upgrade fasilitas lab supaya tarik guna mahasiswa,puskom
rang latensi,puskom
bagus kursi yang rusak perlu ganti kursi buat agak tinggi karena orang tinggi sangat tidak nyaman duduk,uppk
informasi kait mahasiswa seperti parkir susah cari cara daring,ukk
parkir mahasiswa kurang banyak dan kurang dekat,ukk
situs baka terus baik ya,baka
informasi putar baak kurang sebar di mahasiswa masih bingung cari mana info,baak
aplikasi dukung ajar yang tidak ada di komputer tidak bisa tambah sendiri,puskom
kadang internet wifi sering mati tidak stabil,puskom
toilet banyak yang tidak bisa kunci bagi kabin toilet tidak bisa kunci,uppk
beberapa proyektor di ruang kelas rusak,uppk
parkir motor kurang jelas mana jalur keluar masuk,ukk
bayar yang harus guna tunai dan tidak ada kembali repot waktu ganti ktm,baak
koneksi internet terkadang lemot,puskom
toilet terkadang pesing,uppk
layan internet sudah cukup baik tetapi akan lebih baik jika jangkau internet tingkat karena ada beberapa kelas yang tidak dapat jangkau internet,puskom
perlu tahan bersih toilet dan ruang kelas,uppk
parkir sudah luas dan aman,ukk
tempat poliklinik mungkin akan susah temu jadi lebih baik jika ada tunjuk arah untuk ke poliklinik,poliklinik
beberapa komputer tentu terkadang sangat lag dan hambat proses kelas,puskom
untuk wifi sangat tidak stabil,puskom
tidak ada toilet paper,uppk
butuh awas karena kurang volume parkir untuk kendara roda dua terkadang parkir sembarang dan sulit kendara lain,ukk
panggil pasien yang tidak efisien karena terkadang tidak dengar lebih baik tampil atau guna keras suara dengan kode tentu,poliklinik
layan pinjam loker untuk lab komputer dapat laku daring,puskom
koneksi internet yang lebih lancar,puskom
sarana toilet bersih lebih perhati sabun cuci tangan ganti dan ruang kelas perlu baik banyak bangku yang perlu ganti karena rusak layan proyektor baik,uppk
parkir untuk gedung terlalu jauh,ukk
proses untuk dapat poin skkk cukup lama,baka
proses minta transkrip nilai harus dapat laku dengan cepat tidak perlu tunggu sampai hari karena tinggal print,baak
dapat poliklinik di gedung dan juga tidak ha di gedung saja,poliklinik
beberapa layan pada puskom kurang baik khusus puskom mana pegawai puskom kurang ramah dan sering tegur mahasiswa,puskom
terkadang internet tidak ada layan internet sambung tapi tidak jalan,puskom
dalam jalan panitia unit universitas kristen petra ini sudah baik dalam jalan tugas bagai sedia ruang dan alat,uppk
kabel dari beberapa kelas tidak dukung untuk laptop modern,uppk
di bagi urinoir sering rusak namun baik sudah cepat dan baik,uppk
awas terkadang kurang untuk masuk parkir cuma tunjuk stnk dan tidak cek apakah benar atau tidak,ukk
parkir terlalu jauh dari gedung harus parkir lama sudah tepat posisi dekat dengan gedung dan,ukk
tingkat layan informasi beasiswa yang sudah baik tahan ramah tiap anggota atau staf baka,baka
layan sudah baik tanggap dan cepat dalam urus bagai hal seperti hilang ktm dan urus transkrip,baak
layan baik namun terkadang urus terlalu lama walaupun pasien yang antre cuma atau orang saja tunggu bisa sampai menit,poliklinik
mungkin depan tiap ruang beri wangi ruang otomatis ada beberapa yang pengap dan bau,uppk
layan internet pada semester lalu rasa kurang stabil dan tidak bagus tahun belum karena ganti isp,puskom
ganti proyektor untuk kelas yang hasil proyektor jelek tidak bisa lihat,uppk
tiap toilet mohon beri kapur barus agar tidak bau,uppk
tingkat lagi dalam beri tunjuk untuk print beri tulis atau jelas yang jelas beri tunjuk dalam guna scan dan bahasa serta sikap yang laku baik mpw maupun pegawai tetap dalam sampai informasi,puskom
tingkat lagi dalam bagi kuota internet baik antar gedung maupun antar lantai untuk tiap gedung,puskom
harap untuk ada tingkat layan pinjam ruang dan alat lalu situs atau line atau whatsapp,uppk
tingkat lagi dalam bagi remote ac untuk tiap kelas agar dapat beri kepada dosen yang akan guna ruang kelas sebut,uppk
tingkat lagi dalam bersih toilet juga sabun cuci tangan pada gedung dan gedung terlalu cair,uppk
tingkat lagi dalam beri jadwal demo untuk ada darurat bencana alam untuk tiap gedung mungkin atau bulan sekali sehingga hindar panik karena tidak tahu apa yang harus laku ketika jadi ada darurat bencana misal gempa bumi atau bakar,ukk
tingkat lagi untuk bersih dan sedia parkir,ukk
jumlah dan spesifikasi komputer harus kembang lagi karena maju zaman yang pesat,puskom
internet belum cakup seluruh wilayah universitas kristen petra dan cepat internet masih kurang cepat,puskom
tempat parkir di anta baik lagi,ukk
mungkin dapat beri layan antre daring saat antre layan baak,baak
perangkat keras baru os ganti windows ,puskom
sudah bagus internet,puskom
ruang kelas di gedung selain kursi meja ganti dengan yang baru lah biar sama seperti di gedung kursi kelas gedung jelek banding,uppk
toilet di p p bau banget tuh,uppk
lama banget urus skkk upacara skkk yang harus keluar urus malah baru keluar urus dan harus kali lapor baru di urus sampai kali bolak balik ke menwa minta data absensi parah,baka
sistem yang ada baik utama di perangkat keras perangkat lunak komputer karena pernah temu komputer tanpa login bisa masuk,puskom
layan internet baik agar bisa stabil internet yang ada buat lebih stabil dengan pisah internet per lantai agar di saat ganggu jadi di lantai tidak imbas di lantai lain buat stabil dengan pasang kuat signal di sudut ruang yang tidak jangkau oleh wifi pakai layan isp yang jamin kualitas mutu agar bisa beri layan yang baik contoh myrepublic,puskom
mohon untuk lebih perhati tiap fasilitas yang ada di petra seperti lampu kursi pintu karena banyak jumpa dalam ada yang butuh baik bahkan perlu untuk ganti dengan yang baru karena sudah tidak dapat guna lagi,uppk
mohon untuk perhati tiap proyektor yang ada di tiap ruang kelas karena banyak jumpa proyektor kabel yang masalah kursi yang sudah rusak harap untuk baik ganti,uppk
mohon untuk perhati bersih toilet yang ada agar nyaman ketika guna dihimbau untuk seluruh civitas akademika agar ikut jaga bersih dan fasilitas yang ada,uppk
saran saya untuk laku patroli di tiap lorong yang ada agar bisa lebih aman cepat tanggap bila jadi sesuatu yang tidak ingin seperti curi,ukk
