Teks_Aspirasi,Biro / Unit
untuk ukk sudah baik cuman jika terjadi kesalahan teknis mohon di perbaiki dengan cepat juga jangan sampai terkena mobil karena pernah saya lihat palang parkir karena tidak diperbaiki dengan baik jatuh mengenai bagian depan mobil,ukk
poliklinik sudah menyediakan berbagai kebutuhan untuk membantu menangani masalah kesehatan karena saya punya riwayat asma dan obatnya lengkap juga pelayanannya baik,poliklinik
perpustakaan sudah tanggap tapi kurangnya kesadaran mahasiswa untuk menjaga ketertiban,perpustakaan
layanan baka mengenai proposal dan lpj terkadang tersendat dan prosesnya cukup membingungkan karena komentar mengenai kegiatan kurang spesifik terkadang sudah tertera di proposal tetapi masih ditanyakan,baka
atap di gedung juga ada yang bocor sehingga kalau hujan selasar basah,uppk
ruang kelas di gedung beberapa lantainya rusak dan perlu perbaikan namun belum diperbaiki,uppk
kalender akademik di sim di website bukan untuk download masih belum diperbarui hingga uas masih baru sampai uts,baak
kadang obat yang diberikan dari poliklinik kurang ampuh untuk mengobati penyakit padahal hanya flu biasa,poliklinik
kadang poli salah kasih obat,poliklinik
makanan kantin mahal,kantin
ruang laptop di puskom gedung seharusnya diadakan kembali,puskom
peminjaman barang di uppk terkadang tidak diberi sesuai jumlah yang diminta,uppk
jumlah loker di puskom ditambah,puskom
internet selalu minta connect berulang kali terkadang lemot harus login ulang apabila pindah gedung,puskom
seingat sy waktu menggunakan fasilitas library petra ada beberapa buku yg tidak sy temukan di koleksi maka sy menanyakan ke staff untuk tau bagaimana agar sy bisa rekomendasikan buku yang sy mau tp ada mekanisme yg menurut sy ribet entah sy yg kurang paham penjelasan staff atau bagaimana,perpustakaan
dokter di poliklinik kurang mengerti penyakit beberapa kali saya mendengar cerita dari teman jika salah di diagnosa oleh dokter poliklinik hasil diagnosa di poliklinik berbeda dengan diagnosa di dokter rumah sakit,poliklinik
kantin sedikit skali makananya dan ga seberapa enak serta panas,kantin
proses skkk lama,baka
lantai dekat wastafel di toilet gedung terkadang becek,uppk
uppk memberikan layanan yang cepat dan tanggap dalam hal kehilangan barang misalnya ketika dompet saya hilang beberapa hari kemudian uppk langsung memberi kabar dengan menelpon saya secara langsung,uppk
letak poliklinik sulit ditemukan oleh mahasiswa karena lokasinya yang jauh dan tidak mudah dijangkau,poliklinik
layanan pembuatan ktm baru sudah sangat baik dan cepat,baak
saran untuk perpustakaan agar peraturan diperketat perpustakaan bukan tempat untuk tidur maupun pacaran,perpustakaan
perpustakaan pengecekan buku skripsi terlalu lama,perpustakaan
poliklinik terkadang obat tidak lengkap contohnya obat tetes mata,poliklinik
layanan kemahasiswaan dalam hal pengajuan perpanjangan waktu untuk validasi prs karena kelupaan agak sulit dan membingungkan karena harus bolak balik ke prodi atau jurusan dan baak,baak
layanan penggunaan ruang kelas terkadang mic kurang bagus layer lcd kerjanya terkadang buruk,uppk
pada saat menunggu lift di gedung pada saat ramai untuk naik atau turun yang sangat lama kurang lebih bias menunggu menit,uppk
dulu zaman saya kuliah tahun wkwkwkwk makanan di kantin kurang enak,kantin
makanan kantin enak makanan di cukup mahal,kantin
internet pcu semakin lama makin lambat dan tidak semua jaringan internet tidak dapat diakses,puskom
pelayanan di perpustakaan sangat ramah dan siap membantu,perpustakaan
jam buka perpustakaan kurang lama,perpustakaan
pak dwi makin ramah pelayanan dipercepat untuk peminjaman loker cukup pakai ktm langsung pilih loker ga tau sistemnya gimana tp harusnya bisa biar ga males pinjem loker perlu lewat mpw,puskom
internet diperkencang lagi di daerah kelas,puskom
sudah ga perlu pakai surat harusnya ktm sudah terintegrasi ke sistem pintu siapa yang pinjam dan sudah disetujui bisa membuka pakai ktmnya kan ada microcipnya,uppk
ruang kelas masih banyak lcd blm terpasang lcd yang layarnya kecil dll,uppk
diberikan jadwal secara online untuk jadwal periksa gigi atau janji temunya,poliklinik
lokernya di puskom ada beberapa yang rusak,puskom
internet lambat kadang tidak bisa terkonek,puskom
respon saat peminjaman ruang terkadang lama,uppk
meminjam barang kadang kurang jelas misal kadanh dilempar ke puskom,uppk
kursi beberapa rusak lcd kadang warnanya tidak sesuai,uppk
prosesnya dalam hal skkk terkadang lama,baka
antrinya pasien lama,poliklinik
kadang internet lambatnya parah tolong ditambah lg kecepatannya,puskom
kadang di toilet gedung baunya sangat menyengat,uppk
parkiran motor terlalu jauh,ukk
jaringan internet lebih distabilkan lagi,puskom
memastikan jumblah mahasiswa yang akan menggunakan ruangan agar tidak kekurangan tempat,uppk
tetap menjaga standar keamanan kampus agar mahasiswa bisa belajar dengan rasa aman,ukk
fasilitas parkir di gedung sudah baik tingkatkan keamanan parkiran,ukk
membetulkan beberapa loker yang rusak,puskom
login page wifi lebih aman konsisten tampilannya,puskom
semua kelas memiliki kursi dengan meja yang bisa diangkat turunkan,uppk
toilet dijaga kebersihannya,uppk
pc puskom agar dapat diperbarui,puskom
internet di ukp harusnya dibagusi agar tidak ada mahasiswa yang menggunakan netcut,puskom
harusnya untuk peminjaman ruang agar dapat dipermudah dan dipercepat,uppk
bangku kelas harap diperbaiki agar mahasiswa dapat nyaman,uppk
agar ob wanita untuk tidak masuk kedalam wc atau toilet pria,uppk
tempat parkir motor agar dikasih penutup agar motor tidak kepanasan ataupun kehujana,ukk
untuk pengajuan skk pengmas agar dipercepat,baka
bisa cepat download file giga,puskom
mungkin ac diatur agar tidak terlalu dingin dan tidak terlalu panas sehingga mahasiswa nyaman belajar di kelas,uppk
parkiran deketin ama gedung,ukk
tidak ada tapi aku harap obatnya bisa menyembuhkan orang yang sakit,poliklinik
pengeras suara yang tidak terlalu jernih kedengarannya tolong diperbaiki,uppk
pada beberapa tempat atau pada waktu tertentu internet sangat lambat padahal sangat dibutuhkan tolong lebih diperhatikan,puskom
waktu untuk menunggu hasil pinjam ruangan lebih dipersingkat,uppk
kebutuhan di ruang kelas seperti spidol dan proyektor lebih diperhatikan,uppk
penyediaan tissue terutama pada toilet wanita,uppk
fasilitas anjem lebih diperbanyak dan terjadwal,ukk
penyampaian informasi terutama tentang beasiswa masih kurang penyampaian informasi bisa lebih diperhatikan,baka
kadang perlu menunggu yang lumayan lama padahal pasien tidak ramai mungkin bisa dipercepat,poliklinik
terus mengembangkan petra ke arah teknologi dan mengintegrasikan banyak data petra sehingga dapat memberi manfaat bagi dosen maupun mahasiswa petra,puskom
internet petra dipercepat lagi demi kepentingan mahasiswa dalam belajar,puskom
peralatan peralatan di lab sebaiknya selalu up to date petra jangan terlalu hemat dalam hal keperluan lab karena di sanalah mahasiswa butuh kenyamanan dalam belajar di beberapa lab it masih terdapat banyak keyboard jadul yang sulit untuk ditekan karena keras hal ini pernah menghambat saya saat mengerjakan uas dan membuat saya harus mengeluarkan tenaga lebih hanya untuk menekan keyboard yang keras yang kadang susah ditekan,puskom
terus perhatikan sarana ruang kelas seperti lcd karena pernah lcd nya rusak atau warnanya ganti sehingga membuat proses pembelajaran tidak nyaman dan hal tersebut berlangsung berminggu minggu baru benar,uppk
lalu untuk hari sabtu dulu mahasiswa boleh parkir di basement gedung tapi sekarang tidak boleh lagi padahal hari sabtu dosen tidak masuk sehingga sebaiknya digunakan untuk mahasiswa tidak apa apa,ukk
di parkirannya juga luas baik yang di atas maupun yang di belakang gedung mungkin bisa berbagi untuk mahasiswa juga,ukk
tolong beri tempat parkir untuk mahasiswa untuk gedung dan karena kasihan mahasiswa harus selalu ke anta,ukk
skkk nya lebih sering up to date karena kalau kelamaan atau mepet dengan wisuda yang mau wisuda jadi tidak tenang mungkin yang menangani input poin jangan cuma orang karena kebanyakan yang harus diinputkan mungkin sebaiknya orang yang menanganinya biar poin bisa cepat masuk daripada diulur ulur,baka
manajemen kabel pada puskom terutama di lab infor agar lebih rapih,puskom
peningkatan teknologi agar connect wifi lebih mudah tidak perlu login berkali kali,puskom
proyektor di upgrade yg lebih tajam,uppk
memberbaiki beberapa toilet yg kuncinya rusak,uppk
disediakan atap pelindung agar ketika jalan ke parkiran motor gedung tidak panas kena hujan,ukk
diperhatikan lagi komputernya kadang ada keyboard yang tidak ada tombolnya tidak bisa ditekan,puskom
terkadang koneksi internet masi agak lambat,puskom
lebih cepat tanggap bila dimintai bantuan misal lampu lab yang mati atau lantai keramik yang rusak patah,uppk
speaker ada beberapa yang tidak dapat digunakan,uppk
memberi fasilitas tisu di toilet,uppk
parkir di anta diberi paving tidak tanah agar tidak becek kalau hujan,ukk
skkk lama prosesnya,baka
buka cabang poli di gedung yang jauh gedung atau gedung,poliklinik
selalu update terus baik dari hardware maupun software,puskom
kalau bisa jadikan wifi pcu central jadi kalau pindah gedung tidak perlu login lagi,puskom
memperbanyak stok barang seperti ht agar bisa menjangkau beberapa kegiatan sekaligus,uppk
mengganti bangku di gedung menjadi lebih nyaman seperti di ruang avt,uppk
lebih menjaga kebersihan toilet terutama di gedung,uppk
rapikan parkiran agar mobil tidak terlalu mepet sehingga menghindarkan menyerempet mobil ketika mau parkir maupun keluar,ukk
buka cabang di beberapa gedung sekaligus,poliklinik
perbedaan versi program di setiap komputer dalam ruangan lab,puskom
untuk tidak memblokir bebrapa website yang ada di internet cth reddit,puskom
beberapa proyektor di kelas rusak dan perbaikan nya lama,uppk
kadang tidak dibersihkan sehingga toilet nya bau,uppk
parkiran motor terlalu jauh di belakang gedung,ukk
jam buka poliklinik kurang jelas,poliklinik
kabel lan di ruang laptop ada yang tidak bisa digunakan,puskom
puskom terlalu ramai,puskom
harga ngeprint agak mahal,puskom
kursi besi sangat tidak nyaman untuk duduk selama jam pelajaran,uppk
tolong bikin garis bantu parkir di anta,ukk
kadang cepat kadang lambat koneksi kurang jelas mungkin karena terlalu banyak kuota,puskom
ada beberapa kelas yang kurang dingin,uppk
untuk fasilitas parkir mobil kalau boleh di buka,ukk
pengembangan puskom yang tidak terlalu sering dipakai mahasiswa infor untuk belajar selama saya kuliah kegiatan belajar dilakukan di puskom padahal di gedung juga ada,puskom
menambah kecepatan saat ramai internet tidak bisa dipakai dan internet cepat petra hanya berada dibeberapa spot saja,puskom
mengecek mic dan proyektor terkadang masi ada yang rusak terkadang tempat duduk terlalu jauh saat kelas penuh,uppk
toilet di gedung dikembangkan lagi karena terkesan tua dan kadang bau,uppk
sosialisasi untuk parkiran dalam gedung karena kebanyakan orang tidak tahu pemberitahuan hanya lewat tulisan dipapan dekat tempat masuk parkiran dalam,ukk
parkiran di gedung kalau bisa dibuah didalam saja karena kalau di parkiran gedung kejauhan,ukk
memperbaiki website sim terutama saat prs dimana mahasiswa harus bergantian untuk mengaksesnya terkadang website juga tidak bisa dibuka dengan wifi dari kost,baak
menambahkan layanan pembelian obat dikampus dengan memberitahu nama obatnya sehingga tidsk harus keapotek lagi,poliklinik
internet tidak selalu stabil terutama pada jam ramai perlu punya internet yg lebih stabil,puskom
parkiran anta mohon dijaga terutama jalan tidak rata yg mengakibatkan air menggenang,ukk
ada beberapa perangkat yang tidak dicek dulu sebelumnya sehingga menganggu proses belajar mengajar,uppk
area cakupannya cukup baik namun jika sedang ramai banyak orang sering kali terkendala dalam koneksi sebaiknya kuota koneksi bisa ditambahkan,puskom
masih ada beberapa ruang kelas yang suaranya tembus dengan ruang kelas sebelah contohnya lalu beberapa ruang kelas di memiliki kualitas mic yang buruk sehingga perlu di cek kembali agar tidak menganggu proses belajar mengajar perlu juga diberikan pengharum ruangan,uppk
membuka parkiran di gedung dan gedung untuk mahasiswa dan orang tua terutama untuk kendaraan roda,ukk
proses skkk external yang sering kali lama dan tidak tahu tahapannya sampai dimana perlu adanya wadah khusus agar pengajuan skkk external jurnal lomba dll dapat terpantau tahapannya sampai dimana apakah membutuhkan revisi atau ditolak atau diterima namun sedang diproses,baka
layanan yang diberikan dalam hal pengolahan data akademik sudah cukup baik,baak
proses untuk pengambilan obat setelah periksa dokter terkadang membutuhkan waktu yang lama,poliklinik
saatnya upgrade fasilitas lab supaya menarik digunakan mahasiswa,puskom
dikurangi latensinya,puskom
bagus kursi yang rusak perlu di ganti kursi dibuat agak tinggi karena orang tinggi sangat tidak nyaman duduknya,uppk
informasi informasi terkait mahasiswa seperti parkir susah dicari secara online,ukk
parkir mahasiswa kurang banyak dan kurang dekat,ukk
websitenya baka terus diperbaiki ya,baka
informasi seputar baak kurang menyebar di mahasiswa masih bingung cari dimana infonya,baak
aplikasi pendukung pembelajaran yang tidak ada di komputer tidak bisa ditambah sendiri,puskom
kadang kadang internet wifi sering mati tidak stabil,puskom
toilet banyak yang tidak bisa dikunci sebagian kabin toilet tidak bisa dikunci,uppk
beberapa proyektor di ruang kelas rusak,uppk
parkir motor kurang jelas mana jalur keluar masuk nya,ukk
pembayaran yg harus menggunakan cash dan tidak ada kembalian merepotkan waktu ganti ktm,baak
koneksi internet terkadang lemot,puskom
toilet terkadang pesing,uppk
layanan internet sudah cukup baik tetapi akan lebih baik jika jangkauan internet ditingkatkan karna ada bebrapa kelas yang tidak mendapat jangkauan internet,puskom
perlu dipertahankan kebersihannya toilet dan ruang kelas,uppk
parkiran sudah luas dan aman,ukk
tempat poliklinik mungkin akan susah ditemukan jafi lebih baik jika ada penunjuk arah untuk ke poliklinik,poliklinik
beberapa pc tertentu terladang sangat lag dan menghambat proses kelas,puskom
untuk wi fi sangat tidak stabil,puskom
tidak adanya toilet paper,uppk
butuh pengawasan karena kurangnya volume parkir untuk kendaraan beroda dua terkadang memarkir sembarangan dan menyulitkan pengendara lain,ukk
pemanggilan pasien yang tidak efesien karena terkadang tidak terdengar lebih baik di tampilkan atau menggunakan pengeras suara dengan kode tertentu,poliklinik
layanan peminjaman loker untuk lab komputer dapat dilakukan online,puskom
koneksi internet yang lebih lancar,puskom
sarana toilet kebersihan lebih diperhatikan sabun cuci tangan diganti dan ruang kelas perlu diperbaiki banyak bangku yg perlu diganti karena rusak layanan proyektor diperbaiki,uppk
parkiran untuk gedung terlalu jauh,ukk
proses untuk mendapat poin skkk cukup lama,baka
proses meminta transkrip nilai seharusnya dapat dilakukan dgn cepat tdk perlu menunggu sampai hari karena tinggal print,baak
terdapat poliklinik di gedung dan juga tidak hanya di gedung saja,poliklinik
